Chlorite group,Quartz,Pyroxene,Plagioclase,K-Feldspar,Calcite group - Siderite,Calcite group,Dolomite group,Spinel group,Hematite group,Stilpnomelane,Mica group,Pyrite,Rutile group,Goethite,Smectite group,Sepiolite,Kaolinite-serpentine group,Birnessite,Fe3O4,Fe,SiO2,Al2O3,TiO2,Mn,CaO,P,S,MgO,K2O,Na2O,Zn,As,Cl,Cu,Pb,Ba,V,Cr,Ni,Co,Sn,Zr,Sr,LOI371,LOI650,LOI1000,LOI
3.45,36.1,,0,0,9.082,0,1.302,50.066,0,,0,,,0,,0,0,,50.6,41.85,34.02,0.885,0.044,0.3431035,0.633,0.072,0.021,1.43,0.033,0.038,0.002,-0.001,0.001,-0.001,0.002,0.004,0.002,0.006,0.004,0.001,-0.001,0.002,0.01,-0.09,2.91,-0.22,2.60
1.778,46.221,,0,0,9.898,0,3.733,38.37,0,,0,,,0,,0,0,,41.2,34.38,43.46,0.613,0.026,0.342329,1.112,0.077,0.013,1.26,0.076,0.025,0.002,-0.001,0.002,0.001,0.002,0.002,0.001,0.004,0.003,0.001,-0.001,0.003,0.011,-0.03,3.82,-0.15,3.64
1.321,38.392,,0,0,10.926,0,4.074,42.826,1.724,,0.736,,,0,,0,0,,44.1,37.65,36.43,0.737,0.031,0.5336304999999999,1.399,0.125,0.015,1.71,0.165,0.02,0.001,0.001,0.001,0.001,-0.001,0.008,-0.001,0.004,0.003,-0.001,-0.001,0.002,0.01,-0.08,4.66,-0.15,4.43
1.396,51.335,,0,0,9.009,0,0,38.261,0,,0,,,0,,0,0,,40.5,33.18,47.4,0.538,0.02,0.261781,0.312,0.076,0.006,1,0.073,0.05,0.002,-0.001,0.001,0.001,0.003,-0.001,0.001,0.003,0.002,-0.001,-0.001,0.003,0.01,-0.07,2.51,-0.14,2.30
1.81,45.932,,0,0,10.138,0,3.157,35.491,3.472,,0,,,0,,0,0,,37.6,33.49,43.52,0.664,0.027,0.3849265,1.134,0.071,0.014,1.76,0.053,0.075,0.002,0.001,0.004,0.001,0.001,0.002,-0.001,0.004,0.002,-0.001,-0.001,0.002,0.011,-0.07,4.23,-0.12,4.04
1.453,42.517,,0,0,7.095,0,11.381,36.696,0.857,,0,,,0,,0,0,,40.4,33.51,41.26,0.521,0.022,0.46469999999999995,2.783,0.067,0.015,1.85,0.013,0.051,0.002,-0.001,0.003,0.001,0.003,0.003,-0.001,0.005,0.003,0.001,0.001,0.003,0.011,-0.05,5.11,-0.13,4.93
4.142,44.814,,0,0,24.081,0,1.378,24.617,0.969,,0,,,0,,0,0,,25.6,30.04,42.9,0.874,0.037,0.5940415,0.745,0.091,0.094,2.47,0.003,0.014,0.002,-0.001,0.002,0.001,0.002,-0.001,-0.001,0.006,0.004,0.001,-0.001,0.003,0.011,0.12,8.68,0,8.80
4.378,38.166,,0,0,12.029,0,4.697,39.894,0.837,,0,,,0,,0,0,,41.9,37.11,36.77,0.899,0.034,0.5669339999999999,1.456,0.081,0.016,1.6,0.001,0.025,0.002,-0.001,0.001,-0.001,-0.001,-0.001,-0.001,0.005,0.004,-0.001,0.001,0.002,0.01,0.01,5.34,-0.34,5.01
1.557,32.646,,0,0,24.992,0,0,34.032,5.738,,1.036,,,0,,0,0,,33.9,38.59,31.74,1.134,0.055,0.693952,0.294,0.06,0.017,2.15,0.308,0.055,0.002,0.001,0.003,-0.001,0.001,0.007,0.002,0.006,0.004,-0.001,0.001,0.002,0.009,0.08,8.17,-0.09,8.16
0,47.751,,0,0,22.245,0,0,23.933,5.113,,0.959,,,0,,0,0,,25.3,30.73,44.83,0.866,0.031,0.571581,0.288,0.059,0.011,1.3,0.344,0.035,0.002,-0.001,0.002,-0.001,0.001,0.005,-0.001,0.005,0.003,-0.001,-0.001,0.002,0.011,0.12,7.11,-0.04,7.19
11.113,46.718,,0,0,28.174,0,0,13.504,0.491,,0,,,0,,0,0,,13.3,24.17,44.65,2.733,0.121,0.6350899999999999,1.148,0.317,0.154,3.98,0.007,0.039,0.005,0.001,0.006,0.003,0.002,-0.001,0.002,0.017,0.01,0.001,-0.001,0.004,0.011,0.26,10.31,0.38,10.95
2.771,39.909,,0,0,19.617,0,0,36.338,1.365,,0,,,0,,0,0,,37.9,36.67,37.16,0.818,0.035,0.6288940000000001,0.333,0.066,0.023,1.94,0.072,0.012,0.002,0.001,0.012,0.001,0.001,0.004,-0.001,0.005,0.004,0.001,-0.001,0.003,0.011,0.06,6.36,-0.18,6.24
3.051,34.608,,0,1.697,15.421,0,0,35.849,8.188,,1.185,,,0,,0,0,,36.5,38.12,33.4,1.899,0.086,0.602561,0.298,0.067,0.108,2.45,0.57,0.011,0.003,0.001,-0.001,0.001,0.002,0.02,0.002,0.011,0.006,0.001,-0.001,0.003,0.009,0.05,5.38,0.12,5.55
2.048,38.932,,0,0,4.484,0,6.872,47.059,0.605,,0,,,0,,0,0,,48.6,38.6,37.16,0.551,0.023,0.343878,2.086,0.145,0.008,1.32,0.021,0.013,0.002,0.001,-0.001,-0.001,0.001,0.002,-0.001,0.004,0.002,-0.001,-0.001,0.002,0.009,-0.14,2.3,0.53,2.69
2.057,35.639,,0,4.304,11.803,0,0,40.58,4.571,,1.046,,,0,,0,0,,41.3,37.75,36.25,1.846,0.058,0.5274345,0.501,0.117,0.073,1.64,0.829,0.023,0.003,0.001,-0.001,-0.001,-0.001,0.023,0.001,0.009,0.005,-0.001,-0.001,0.002,0.009,-0.05,3.69,-0.09,3.55
0,44.147,,0,0.904,12.295,0,0,38.506,3.46,,0.687,,,0,,0,0,,39.1,35.32,42.28,0.718,0.027,0.5591889999999999,0.398,0.083,0.008,1.34,0.284,0.026,0.002,-0.001,-0.001,0.001,0.003,0.005,-0.001,0.003,0.002,-0.001,-0.001,0.002,0.01,-0.04,3.78,-0.18,3.56
3.487,38.738,,0,3.072,17.942,0,0,34.828,0.878,,1.055,,,0,,0,0,,36,34.42,37.94,2.09,0.08,0.6420604999999999,0.529,0.151,0.066,2.09,0.748,0.025,0.004,-0.001,-0.001,0.002,0.002,0.023,0.001,0.011,0.005,0.001,-0.001,0.003,0.011,0.02,5.76,0.05,5.83
2.537,37.247,,0,0,14.371,0,0,43.864,1.487,,0.493,,,0,,0,0,,43.4,39.08,34.89,1.418,0.062,0.525111,0.466,0.115,0.021,1.9,0.279,0.007,0.003,-0.001,-0.001,0.001,0.002,0.008,0.002,0.009,0.004,0.001,-0.001,0.003,0.01,-0.01,4.42,-0.14,4.27
0.446,43.449,,0,0,7.329,0,0,48.165,0.611,,0,,,0,,0,0,,49.7,39.03,40.75,0.473,0.032,0.21066400000000002,0.334,0.083,0.01,0.724,0.161,0.018,0.001,0.001,-0.001,-0.001,-0.001,0.003,0.002,0.004,0.003,-0.001,-0.001,0.002,0.008,-0.18,1.38,-0.26,0.94
17.372,36.511,,0,0,13.474,0,0,31.721,0.921,,0,,,0,,0,0,,31.2,33.79,35.21,4.724,0.251,0.3523975,0.928,0.287,0.402,3.49,0.099,0.02,0.008,0.001,-0.001,0.002,0.003,0.005,0.004,0.042,0.017,0.003,-0.001,0.005,0.01,0.24,4.58,0.89,5.71
5.118,38.809,,0,0,18.954,0,0,35.42,1.199,,0.501,,,0,,0,0,,36,35.85,37.05,1.749,0.089,0.571581,0.18,0.034,0.04,2.2,0.248,0.008,0.004,-0.001,-0.001,-0.001,0.002,0.01,0.003,0.011,0.006,-0.001,-0.001,0.003,0.01,0.07,6.09,-0.02,6.14
9.512,40.829,,0,0,25.022,0,0,23.119,0.915,,0.604,,,0,,0,0,,24.5,30.46,38.57,2.721,0.112,0.5498949999999999,1.351,0.394,0.175,2.87,0.175,0.024,0.005,0.001,0.002,0.002,0.002,0.008,0.002,0.018,0.009,0.001,0.001,0.004,0.012,0.16,8.08,0.38,8.62
0,30.69,,0,4.139,7.373,0,6.168,48.036,3.595,,0,,,0,,0,0,,51,42.41,30.59,0.727,0.034,0.4716705,1.895,0.105,0.017,1.45,0.527,0.012,0.002,-0.001,0.001,0.001,0.002,0.007,0.001,0.004,0.003,-0.001,-0.001,0.002,0.011,-0.17,2.83,0.42,3.08
5.084,37.358,,0,0,25.981,0,0,29.211,0.788,,0,,,0,,1.578,0,,30.6,34.52,36.18,1.15,0.048,0.782245,0.392,0.092,0.031,2.5,0.028,0.013,0.002,-0.001,0.002,0.001,-0.001,-0.001,-0.001,0.007,0.004,0.001,-0.001,0.002,0.009,0.13,8.94,-0.08,8.99
0.897,35.219,,0,0,0,0,0,14.107,41.716,,0,,,8.061,,0,0,,13.6,43.54,33.7,1.269,0.057,0.4050635,0.03,0.04,-0.001,0.446,0.175,0.011,0.003,0.001,0.002,0.001,0.001,0.011,0.003,0.008,0.007,0.001,-0.001,0.002,0.009,1.02,0.37,-0.03,1.36
0,45.044,,0,0,0,0,0,9.765,40.093,,0,,,2.727,,0,2.37,,10.1,38,42.85,1.227,0.051,0.027107500000000003,0.02,0.088,0.002,0.228,0.092,0.011,0.002,0.001,0.001,0.001,-0.001,-0.001,0.002,0.007,0.004,0.001,0.001,0.002,0.009,0.64,0.35,-0.02,0.97
0,39.23,,2.052,2.11,14.73,0,1.189,31.418,8.771,,0.501,,,0,,0,0,,32.2,36.3,38.57,0.996,0.046,0.5289835,0.668,0.1,0.016,1.35,0.438,0.162,0.002,0.002,-0.001,0.001,0.002,0.006,0.002,0.006,0.005,0.001,-0.001,0.003,0.011,0.02,5.03,-0.09,4.96
0,49.87,,0,0,20.798,0,0,22.458,5.95,,0.924,,,0,,0,0,,24.3,30.15,46.94,0.586,0.031,0.43681799999999993,0.497,0.107,0.002,1.11,0.191,0.06,0.002,0.002,-0.001,0.002,0.002,0.002,-0.001,0.005,0.003,0.001,-0.001,0.003,0.011,0.06,6.55,-0.08,6.53
0,27.798,,3.216,1.397,52.895,0,2.062,11.036,0.605,,0.992,,,0,,0,0,,11.2,32.43,27.67,0.985,0.041,0.593267,1.048,0.094,0.002,2.92,0.26,0.266,0.001,0.001,0.001,-0.001,-0.001,-0.001,-0.001,0.005,0.004,0.001,-0.001,0.002,0.01,0.36,18.95,0.09,19.40
0,25.949,,2.407,2.399,42.567,0,1.215,19.603,5.245,,0.614,,,0,,0,0,,18.9,36.31,25.73,1.283,0.055,0.6699425,0.932,0.119,0.013,2.6,0.532,0.199,0.002,0.002,0.001,-0.001,-0.001,0.012,-0.001,0.007,0.004,0.001,0.002,0.002,0.011,0.31,15.27,0.01,15.59
0,24.816,,2.457,2.499,38.748,0,0,18.812,12.402,,0.265,,,0,,0,0,,19.9,39.3,25.52,0.963,0.04,0.5924925,0.429,0.085,-0.001,2.08,0.469,0.204,0.002,0.003,0.002,-0.001,-0.001,0.007,-0.001,0.005,0.003,0.001,0.001,0.002,0.011,0.32,12.78,0.01,13.11
0,26.737,,1.985,3.677,43.689,0,1.083,21.268,1.024,,0.537,,,0,,0,0,,24.5,36.71,27.06,1.135,0.049,0.5746789999999999,0.66,0.064,0.002,2.35,0.587,0.137,0.001,0.001,0.001,-0.001,-0.001,0.008,-0.001,0.005,0.004,0.001,-0.001,0.001,0.01,0.18,14.63,-0.11,14.70
5.861,31.077,,0,2.822,27.485,0,0.646,29.859,1.215,,0,,,0,,1.035,0,,30.9,37.64,30.58,1.342,0.057,0.5498949999999999,0.742,0.121,0.026,2.09,0.149,0.012,0.003,0.001,0.002,0.001,0.002,0.006,0.001,0.008,0.005,0.001,-0.001,0.003,0.011,0.22,10.28,-0.27,10.23
3.548,39.844,,0,0.806,25.794,0,1.988,26.361,0.585,,0,,,0,,1.074,0,,28.6,32.77,38.41,1.099,0.048,0.5537675,0.892,0.082,0.021,2.11,0.309,0.012,0.002,0.001,0.002,0.001,-0.001,0.007,0.001,0.006,0.004,-0.001,0.001,0.002,0.011,0.11,9.04,0.11,9.26
4.001,33.556,,0,0.949,28.796,0,0.676,27.839,0.756,,0,,,0,,3.427,0,,29.6,35.63,34.46,1.045,0.043,0.48483699999999996,0.443,0.04,0.003,2.08,0.269,0.016,0.002,0.001,0.001,-0.001,0.001,0.013,-0.001,0.005,0.003,0.001,0.001,0.002,0.009,0.24,10.01,-0.29,9.96
2.937,33.147,,0,0,32.499,0,4.737,6.697,0,,0,,,0,,19.982,0,,7.4,25.69,41.08,1.629,0.069,0.42907300000000004,1.217,0.017,0.033,3.53,0.366,0.138,0.002,0.001,-0.001,-0.001,-0.001,0.025,0.001,0.008,0.005,0.001,-0.001,0.002,0.011,0.66,12.61,1.23,14.50
9.822,22.159,,0,2.011,16.628,0,4.442,26.982,0,,0,,,0,,17.956,0,,29.2,36.09,30.8,3.671,0.156,0.329937,1.4,0.075,0.104,3.05,0.474,0.124,0.005,0.002,0.001,-0.001,0.002,0.028,0.003,0.026,0.011,0.002,-0.001,0.004,0.011,0.5,6.47,0.84,7.81
4.123,21.214,,0,0,35.022,0,0.728,21.306,0,,0,,,0,,17.607,0,,24.7,37.57,26.77,1.422,0.061,0.4902585,0.617,0.082,0.02,3.04,0.225,0.085,0.002,0.001,-0.001,-0.001,-0.001,0.013,-0.001,0.008,0.004,0.001,0.001,0.002,0.008,0.46,13.07,-0.19,13.34
3.143,23.816,,0,0,45.313,0,1.789,5.787,0,,0,,,0,,20.152,0,,6.57,31.34,30.26,1.344,0.059,0.5359539999999999,0.88,0.052,0.01,2.98,0.241,0.095,0.002,0.001,0.001,-0.001,-0.001,0.011,-0.001,0.007,0.004,0.001,0.001,0.003,0.011,0.61,17.55,0.4,18.56
10.369,34.206,,0,0,35.549,0,0,7.417,0,,0,,,0,,12.458,0,,7.81,28.18,38.25,3.259,0.146,0.3462015,0.407,0.054,0.237,2.77,0.143,0.057,0.003,0.005,-0.001,0.001,0.002,0.004,0.003,0.02,0.011,0.002,-0.001,0.004,0.009,0.55,12.67,0.47,13.69
0,21.383,,0,0,17.562,0,3.232,25.675,0,,0,,,0,,32.148,0,,30.8,36.79,32.72,1.579,0.07,0.427524,1.208,0.091,0.068,2.37,0.492,0.194,0.003,0.001,0.001,-0.001,0.001,0.015,0.002,0.01,0.005,0.001,-0.001,0.002,0.01,0.64,6.76,0.46,7.86
0,22.164,,0,0,32.829,0,1.361,17.527,0,,0,,,0,,26.119,0,,19.6,34.64,30.82,1.373,0.059,0.5227875,0.708,0.057,0.028,3.1,0.414,0.151,0.002,0.001,0.001,0.001,-0.001,0.013,0.001,0.007,0.005,0.001,-0.001,0.002,0.01,0.67,12.37,0.09,13.13
2.867,37.782,,0,0,40.745,0,0.691,10.566,0,,0,,,0,,7.349,0,,11.6,29.06,38.71,0.781,0.033,0.4592785,0.662,0.079,0.012,2.31,0.081,0.043,0.001,0.001,0.001,-0.001,-0.001,-0.001,-0.001,0.003,0.003,0.001,-0.001,0.003,0.01,0.36,14.66,0,15.02
5.041,30.742,,0,0,30.269,0,0.369,23.68,0,,0,,,0,,9.899,0,,25.8,35.41,32.97,1.238,0.055,0.545248,0.59,0.083,0.023,2.29,0.118,0.05,0.002,0.001,0.003,-0.001,0.002,0.008,0.001,0.007,0.004,0.001,0.001,0.003,0.011,0.32,11.16,-0.24,11.24
0,38.779,,0,2.728,0,0,0,1.471,28.087,,0.77,,,28.164,,0,0,,1.43,37.59,36.55,2.013,0.096,0.8984199999999999,0.024,0.137,0.004,0.366,0.712,0.016,0.006,0.003,0.002,0.001,0.001,0.019,0.002,0.014,0.011,0.002,-0.001,0.002,0.009,3.57,0.84,0.29,4.70
0,35.221,,0,1.12,0,0,0,4.696,47.864,,0.196,,,10.903,,0,0,,3.69,44.28,32.97,0.895,0.046,0.041048499999999995,0.012,0.084,0.006,0.053,0.382,0.007,0.003,0.002,-0.001,0.001,0.001,0.004,0.001,0.008,0.004,0.001,0.001,0.002,0.008,1.63,0.48,0.1,2.21
3.908,39.083,,0,0,26.358,0,0,29.974,0.678,,0,,,0,,0,0,,31.6,34.82,36.95,0.785,0.033,0.42132800000000004,0.477,0.122,0.011,2.41,0.004,0.012,0.001,0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.004,0.003,-0.001,-0.001,0.002,0.01,0.18,9.19,-0.47,8.90
0,33.643,,2.461,2.38,22.294,0,0,34.708,3.696,,0.817,,,0,,0,0,,34.4,36.58,34.5,1.348,0.057,0.4980035,0.281,0.045,0.022,2.04,0.591,0.193,0.002,0.002,-0.001,-0.001,-0.001,-0.001,-0.001,0.008,0.005,0.001,-0.001,0.002,0.009,0.13,7.78,-0.33,7.58
1.581,31.56,,0,2.785,10.152,0,1.541,46.15,0.896,,0,,,0,,5.335,0,,48.3,39.78,33.51,1.262,0.047,0.5506694999999999,0.669,0.076,0.023,2.35,0.627,0.06,0.002,-0.001,-0.001,0.001,0.001,0.014,0.001,0.006,0.004,0.001,0.001,0.002,0.009,0.03,3.62,-0.22,3.43
1.382,32.257,,0,1.414,9.328,0,0,46.247,0.925,,0,,,0,,8.446,0,,48.2,39.96,35,1.063,0.051,0.45308249999999994,0.39,0.099,0.021,2.36,0.423,0.071,0.003,0.001,-0.001,0.001,0.003,0.007,0.001,0.007,0.004,0.001,-0.001,0.003,0.011,0.08,3.06,-0.5,2.64
0,34.84,,0,2.327,11.618,0.44,1.99,39.205,0.763,,0,,,0,,8.817,0,,42.8,36.56,37.32,1.13,0.048,0.622698,0.721,0.071,0.024,2.59,0.697,0.081,0.002,0.001,0.002,0.001,0.001,0.015,0.001,0.006,0.004,-0.001,-0.001,0.002,0.01,0.27,3.59,0,3.86
0,44.218,,0,1.885,11.23,0,3.819,32.428,0.857,,0,,,0,,5.563,0,,34.5,30.59,45.53,0.696,0.034,0.720285,1.195,0.067,0.05,2.32,0.415,0.054,0.002,0.001,-0.001,0.002,0.003,0.008,0.001,0.004,0.003,0.001,0.003,0.003,0.01,0.24,3.88,0.68,4.80
1.573,30.629,,0,1.703,9.117,0,2.107,47.102,0.803,,0,,,0,,6.967,0,,50.1,41.23,32.59,1.036,0.044,0.48483699999999996,0.771,0.078,0.022,2.24,0.431,0.051,0.003,0.001,0.002,-0.001,0.001,0.012,0.001,0.006,0.004,-0.001,-0.001,0.002,0.009,0.05,2.96,-0.11,2.90
1.138,28.262,,0,1.971,11.893,0.449,5.856,36.864,1.706,,0,,,0,,11.861,0,,39.9,36.74,33.49,1.138,0.057,0.7009225,1.776,0.122,0.027,3.02,0.477,0.103,0.003,0.001,-0.001,0.001,0.002,0.016,-0.001,0.008,0.005,0.001,0.001,0.003,0.011,0.36,4.24,1.23,5.83
0,27.604,,0,4.128,9.583,0,2.203,49.941,2.027,,0,,,0,,4.514,0,,51.1,42.01,29.97,1.091,0.045,0.700148,1.063,0.153,0.015,2.2,0.791,0.084,0.003,0.001,0.001,0.001,0.003,0.021,0.002,0.007,0.005,0.001,0.002,0.003,0.01,-0.02,3.2,-0.01,3.17
0,42.157,,0,1.568,9.889,0,9.06,30.539,3.174,,0,,,0,,3.613,0,,33.2,30.94,42.45,0.76,0.032,0.6482564999999999,2.25,0.071,0.02,2.38,0.487,0.06,0.002,0.001,-0.001,0.002,0.002,0.01,-0.001,0.005,0.003,-0.001,-0.001,0.003,0.012,0.38,3.52,2.13,6.03
1.306,33.877,,0,0.962,8.479,0,2.599,48.204,0.7,,0,,,0,,3.874,0,,50.7,40.7,33.77,0.74,0.036,0.455406,1.066,0.108,0.011,1.83,0.321,0.035,0.002,0.001,-0.001,0.001,0.001,0.009,0.001,0.006,0.004,-0.001,-0.001,0.002,0.009,0.02,2.64,0.13,2.79
1.242,33.643,,0,2.378,8.437,0,4.049,40.935,0.928,,0,,,0,,8.386,0,,44.6,37.72,36.19,1.157,0.05,0.42907300000000004,1.523,0.166,0.025,2.13,0.547,0.061,0.003,0.001,-0.001,0.001,0.003,0.014,0.002,0.008,0.004,-0.001,0.001,0.002,0.01,2.2,0.58,0.58,3.36
2.419,30.992,,0,3.858,11.235,0,3.956,37.824,0.844,,0,,,0,,8.873,0,,39.6,35.3,35.97,1.694,0.091,0.5359539999999999,1.331,0.078,0.043,3.21,0.744,0.076,0.004,0.001,0.001,0.002,0.001,0.014,0.003,0.009,0.006,0.001,0.002,0.003,0.011,0.3,4.01,0.79,5.10
0,27.508,,0,3.402,8.058,0,1.544,52.198,0.773,,0,,,0,,5.094,1.423,,54.4,43.77,29.86,1.098,0.042,0.5142680000000001,0.701,0.097,0.017,1.85,0.761,0.05,0.002,0.001,0.001,-0.001,0.001,0.016,0.001,0.007,0.004,-0.001,-0.001,0.002,0.009,0.03,2.44,-0.38,2.09
2.308,30.259,,0,0,17.68,0,0.777,38.157,0.598,,0,,,0,,10.22,0,,41.3,38.96,33.02,0.951,0.042,0.5351794999999999,0.725,0.149,0.013,2.31,0.241,0.065,0.002,0.001,0.001,0.001,0.001,0.007,-0.001,0.006,0.003,0.001,0.002,0.002,0.01,0.68,5.36,-0.37,5.67
2.029,24.117,,0,0,12.071,0,5.201,32.437,1.05,,0,,,0,,23.095,0,,35.9,36.58,33.26,1.666,0.064,0.548346,1.741,0.119,0.042,3,0.504,0.159,0.003,0.001,0.001,0.001,0.001,0.017,0.002,0.008,0.006,-0.001,-0.001,0.002,0.01,0.63,4.23,1.15,6.01
2.356,30.98,,0,2.203,19.201,0,0,30.02,9.987,,0,,,0,,5.254,0,,31.1,37.85,33.77,1.194,0.05,0.5297580000000001,0.403,0.087,0.015,2.08,0.444,0.018,0.002,0.001,-0.001,-0.001,0.001,0.007,0.002,0.007,0.005,-0.001,-0.001,0.002,0.009,1.28,5.95,-0.43,6.80
0,22.827,,0,0,26.518,0,0,19.206,0,,0,,,0,,27.425,4.024,,31.1,37.85,33.77,1.194,0.05,0.5297580000000001,0.403,0.087,0.015,2.08,0.444,0.018,0.002,0.001,-0.001,-0.001,0.001,0.007,0.002,0.007,0.005,-0.001,-0.001,0.002,0.009,1.28,5.95,-0.43,6.80
2.251,27.753,,0,3.691,16.124,0,0,25.873,8.672,,0,,,0,,15.636,0,,28.3,35.88,36.46,1.87,0.086,0.424426,0.346,0.074,0.032,2.34,0.78,0.072,0.003,0.001,-0.001,0.002,-0.001,0.019,0.002,0.012,0.006,-0.001,-0.001,0.002,0.01,0.94,5.15,-0.3,5.79
1.671,31.884,,0,0,17.829,0,0,30.272,2.592,,0,,,0,,15.752,0,,33.8,35.31,37.56,1.247,0.048,0.5119445,0.399,0.099,0.021,2.48,0.491,0.052,0.003,-0.001,-0.001,-0.001,0.002,0.015,-0.001,0.007,0.004,0.001,0.001,0.003,0.01,1.07,5.26,-0.36,5.97
0,36.424,,0,0,18.648,0,4.189,24.225,2.222,,0,,,0,,14.291,0,,26.7,30.58,41.62,1.034,0.038,0.7055695,1.504,0.126,0.014,2.59,0.513,0.047,0.002,-0.001,0.001,0.002,0.002,0.012,-0.001,0.005,0.004,-0.001,-0.001,0.003,0.012,1.12,5.75,0.93,7.80
0,19.274,,0,0,11.811,0,5.909,22.098,0,,0,,,0,,37.523,3.385,,25.5,33.89,34.78,2.684,0.123,0.2935355,2.147,0.065,0.074,2.47,0.812,0.21,0.005,-0.001,-0.001,0.003,0.002,0.013,0.003,0.024,0.009,0.001,-0.001,0.004,0.013,1.54,4.06,1.81,7.41
0,28.355,,0,0,16.366,0,2.087,35.674,0,,0,,,0,,17.519,0,,37.3,38.55,34.05,0.983,0.041,0.3090255,1.084,0.118,0.022,1.66,0.378,0.108,0.003,0.001,-0.001,0.001,0.001,0.004,-0.001,0.006,0.003,0.001,0.001,0.002,0.011,1.22,4.45,0.16,5.83
7.275,15.336,,0,0,6.785,0,14.563,8.02,0,,0,,,0,,48.022,0,,8.84,26.02,37.4,4.528,0.234,0.227703,4.835,0.239,0.368,3.71,1.14,0.327,0.009,0.001,-0.001,0.004,0.004,0.018,0.006,0.044,0.018,0.002,0.001,0.006,0.015,1.47,2.94,4.43,8.84
0,26.871,,0,0,11.884,0,2.503,40.033,0,,0,,,0,,18.709,0,,40.3,38.91,34.06,1.197,0.055,0.40274,1.012,0.098,0.038,2.13,0.558,0.146,0.004,-0.001,0.001,0.002,0.003,0.003,0.001,0.009,0.005,0.001,-0.001,0.003,0.011,0.58,3.46,0.24,4.28
5.319,13.949,,0,8.88,0.728,0,9.129,16.131,1.809,,0,,,0,,44.054,0,,16.7,26.65,40.71,5.145,0.273,0.23854599999999998,2.738,0.037,0.514,4.25,2.402,0.328,0.009,0.002,-0.001,0.004,0.005,0.029,0.005,0.042,0.019,0.003,0.004,0.007,0.015,0.93,1.32,2.62,4.87
0,29.859,,0,0,13.536,0,0.491,40.191,0,,0,,,0,,15.924,0,,41,39.24,34.76,1.043,0.048,0.343878,0.508,0.089,0.023,1.83,0.541,0.101,0.003,0.001,0.001,-0.001,0.002,0.004,0.001,0.006,0.004,-0.001,-0.001,0.003,0.009,0.25,4.24,-0.27,4.22
0,30.269,,0,3.581,13.94,0,5.999,30.923,0,,0,,,0,,15.289,0,,35,34.76,37.34,1.193,0.044,0.48483699999999996,1.653,0.043,0.017,1.98,0.788,0.078,0.003,-0.001,-0.001,0.002,0.002,0.006,-0.001,0.006,0.004,-0.001,-0.001,0.002,0.012,0.24,5.03,1.27,6.54
2.079,22.157,,0,4.253,6.333,0,6.884,35.093,0,,0,,,0,,23.202,0,,34.5,35.78,35.51,2.637,0.118,0.18355649999999998,1.981,0.136,0.105,2.31,1.303,0.207,0.004,0.001,-0.001,0.001,0.001,0.013,0.002,0.016,0.008,0.001,-0.001,0.003,0.011,0.56,2.04,1.3,3.90
0,29.411,,0,1.252,2.02,0,4.77,43.849,0,,0,,,0,,18.697,0,,46.8,39.75,36.36,1.244,0.065,0.11152799999999999,1.549,0.125,0.038,1.27,0.634,0.12,0.003,-0.001,-0.001,0.001,0.003,0.005,0.003,0.012,0.005,0.001,0.002,0.003,0.01,0.17,0.33,0.71,1.21
0,30.723,,0,0,17.116,0,1.537,32.064,0,,0,,,0,,18.561,0,,33.4,36.59,37.08,0.998,0.047,0.181233,0.927,0.14,0.048,1.45,0.431,0.12,0.002,0.001,0.001,0.001,0.002,0.007,-0.001,0.007,0.004,-0.001,0.001,0.003,0.011,0.37,5.66,-0.08,5.95
0.816,20.873,,0,6.699,3.649,0,6.039,37.132,0,,0,,,0,,24.793,0,,35.9,35.93,35.83,3.001,0.145,0.14173349999999998,2.015,0.22,0.134,2.16,1.674,0.238,0.005,0.001,-0.001,0.002,0.003,0.02,0.004,0.023,0.01,0.001,0.002,0.004,0.011,0.49,0.96,1.02,2.47
0,31.454,,1.882,8.096,0,0,0.735,3.621,43.106,,0,,,6.671,,4.435,0,,4.31,38.02,38.12,2.388,0.099,0.311349,0.318,0.063,0.028,0.382,1.611,0.122,0.003,0.001,0.001,0.001,0.001,0.031,0.003,0.023,0.008,0.001,0.001,0.003,0.012,1.02,0.36,0.28,1.66
0,38.367,,0,2.749,11.415,0,2.044,35.636,7.109,,0,,,0,,2.68,0,,35.8,36.02,38.58,1.21,0.06,0.501876,0.999,0.14,0.012,1.61,0.655,0.082,0.002,-0.001,0.001,0.001,0.003,0.012,0.002,0.01,0.006,-0.001,-0.001,0.003,0.01,0.1,4.12,0.04,4.26
1.886,34.805,,2.047,4.393,13.095,0,0.723,37.87,1.443,,0,,,0,,3.739,0,,38.6,34.95,38.68,1.844,0.085,0.49645449999999997,0.566,0.11,0.034,2.07,0.922,0.205,0.003,-0.001,-0.001,0.002,0.001,0.02,0.003,0.018,0.007,-0.001,-0.001,0.003,0.011,0.08,4.68,-0.31,4.45
1.201,33.971,,1.644,8.355,10.277,0,4.209,33.111,2.126,,0,,,0,,5.106,0,,34.8,32.16,40.65,2.475,0.082,0.43759249999999994,1.381,0.123,0.045,2.12,1.502,0.18,0.004,-0.001,-0.001,0.004,0.003,0.03,0.003,0.028,0.008,0.001,0.002,0.004,0.014,0.11,3.9,0.65,4.66
